ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Amyl,Country_raw,Ethnicity_raw
1,0.5275659282843789,1,-0.05833057598939717,0.8129663632632396,4.996608849241965,0.313500194763461,-0.5769118494306887,-0.5851370589994633,-0.919341360543979,-0.006281153976255364,-0.23510842316242594,-1.222226200149904,0,6,5
2,-0.12885369966625784,0,2.0931998643694283,0.8129663632632396,-0.11386737475212308,-0.6797641127542551,1.9444987343912905,1.4416826439492068,0.7633607844369673,-0.14277542163999257,-0.7529764570658336,-0.2205193069152413,2,6,2
3,0.5275659282843789,0,-0.05833057598939717,0.8129663632632396,-0.11386737475212308,-0.46830761012466626,0.8076672855492184,-0.8502168502329067,-1.625244913613819,-1.0169022799305423,-1.453650418750379,0.42012928100011476,0,6,2
4,-1.123504467580148,1,1.2291260023178838,0.8129663632632396,-0.11386737475212308,-0.14918868058750995,-0.8082633620475621,-0.018821560914545576,0.5923377957870966,0.586885310127529,-1.453650418750379,-1.222226200149904,0,6,2
5,0.5275659282843789,1,2.0931998643694283,0.8129663632632396,-0.11386737475212308,0.7369944548639903,-1.6378495727641134,-0.4530339260401656,-0.3023288460218378,1.310098362339674,-0.23510842316242594,-0.2205193069152413,1,6,2
6,2.9119924047978265,1,-1.2883450669666114,0.4417353567828116,-0.11386737475212308,-0.6797641127542551,-0.30101489168836465,-1.5609752814144615,2.0457423779980597,1.6357513036155726,-1.453650418750379,-1.6039187810678652,0,5,2
7,1.2069776666550622,0,1.2291260023178838,-1.414419675619328,-0.11386737475212308,-0.46830761012466626,-1.094990819730338,-0.4530339260401656,-0.3023288460218378,0.9424602977381755,-0.23510842316242594,0.08631693817903077,0,0,2
8,0.5275659282843789,0,-1.8256960008447767,0.8129663632632396,-0.11386737475212308,-1.3312004653813243,1.9444987343912905,-0.8502168502329067,-0.3023288460218378,1.6357513036155726,0.19436970104046486,-0.5424679792085276,0,6,2
9,0.5275659282843789,1,-0.05833057598939717,0.4417353567828116,-0.11386737475212308,0.6309855977637158,2.5805198433943226,-0.9797295288102406,0.7633607844369673,1.1375753036301088,-1.453650418750379,-1.6039187810678652,0,5,2
10,2.0356046714120124,0,1.2291260023178838,0.8129663632632396,-0.11386737475212308,-0.2470699915440594,0.003492636729986308,-1.4294745797067834,0.5923377957870966,0.12403617650845877,-1.453650418750379,-0.8750659305582622,0,6,2
11,-0.12885369966625784,1,0.4827052425232114,0.8129663632632396,-0.11386737475212308,-1.0554050647952447,0.8076672855492184,-1.12301780200794,-0.7628694658621487,1.8171186132860113,0.19436970104046486,0.08631693817903077,1,6,2
12,1.2069776666550622,0,-0.6394052981156867,-0.6719576626584721,-0.11386737475212308,-1.3312004653813243,0.003492636729986308,0.14253964983173942,-1.9311588498612862,-0.5285131154754791,0.5476254143764053,1.2745834237729534,0,2,2
13,2.0356046714120124,1,0.4827052425232114,0.8129663632632396,-0.11386737475212308,2.290438104916594,0.16830677239788022,0.4481931858617567,-1.625244913613819,-0.7833117741101809,1.346697865766684,0.08631693817903077,0,6,2
14,2.0356046714120124,1,-0.05833057598939717,0.4417353567828116,-0.11386737475212308,-0.7932691529809245,0.8076672855492184,-0.018821560914545576,0.9444722641494492,3.474272533971941,-0.7529764570658336,-0.8750659305582622,0,5,2
15,2.0356046714120124,1,-0.05833057598939717,0.8129663632632396,-0.11386737475212308,-0.9230793936710222,1.4584800495635157,0.4481931858617567,-0.60780153613933,1.6357513036155726,1.346697865766684,0.7978569256611914,0,6,2
16,2.0356046714120124,0,0.4827052425232114,0.8129663632632396,-0.11386737475212308,-2.05496295921587,-1.5120553216039028,-1.5609752814144615,-1.078129797408178,1.1375753036301088,-0.7529764570658336,-0.5424679792085276,2,6,2
17,0.5275659282843789,1,-0.6394052981156867,0.8129663632632396,-0.11386737475212308,-1.5541818484859857,-0.8082633620475621,-1.686893453523799,0.2888908265390352,0.7607721082142808,-0.23510842316242594,-2.15392394403199,0,6,2
18,1.2069776666550622,0,-1.8256960008447767,0.8129663632632396,-0.11386737475212308,0.5224312453237298,-1.235085342108219,-0.3185110275535297,-0.4542478829080165,-1.388441040250612,-1.453650418750379,-0.8750659305582622,1,6,2
19,2.0356046714120124,0,0.4827052425232114,-0.3007266561780442,-0.11386737475212308,1.37589374186122,-0.15514410267557582,-0.17797385707155905,-1.9311588498612862,-1.5221877741691345,-0.7529764570658336,-0.2205193069152413,0,3,2
20,0.5275659282843789,0,-0.05833057598939717,0.8129663632632396,-0.11386737475212308,-0.34878958878056787,-1.7673141600152549,-2.4080137022332093,-1.9311588498612862,0.7607721082142808,-1.453650418750379,-2.15392394403199,0,6,2
21,1.2069776666550622,0,-0.05833057598939717,0.8129663632632396,-0.11386737475212308,-0.7932691529809245,0.8076672855492184,0.7267674371314772,1.6158884208332855,-1.1406215184285726,0.19436970104046486,-0.2205193069152413,1,6,2
22,2.9119924047978265,0,-2.560577807612735,0.8129663632632396,-0.11386737475212308,-1.1969305970291333,0.47767799754874884,-1.12301780200794,-0.60780153613933,1.8171186132860113,-0.23510842316242594,-1.222226200149904,0,6,2
23,1.2069776666550622,0,0.4827052425232114,0.8129663632632396,-0.11386737475212308,0.4175247680949839,-0.9503033631184503,-0.8502168502329067,1.117460803741936,-0.9009944603650751,-0.7529764570658336,0.08631693817903077,0,6,2
24,1.2069776666550622,0,-1.8256960008447767,0.8129663632632396,-0.11386737475212308,1.607253211989499,-3.2830125419594283,-1.2801619939928885,0.2888908265390352,-1.0169022799305423,-1.453650418750379,-1.6039187810678652,1,6,2
25,2.0356046714120124,0,0.4827052425232114,0.8129663632632396,-0.11386737475212308,-0.14918868058750995,0.639754423509473,1.2458924871728667,0.7633607844369673,1.466316713495519,-0.23510842316242594,-0.5424679792085276,1,6,2
26,1.2069776666550622,0,-0.6394052981156867,0.8129663632632396,-0.11386737475212308,-0.7932691529809245,-0.44106930110350345,-1.2801619939928885,0.9444722641494492,-0.006281153976255364,-0.23510842316242594,0.42012928100011476,2,6,2
27,2.0356046714120124,1,-1.2883450669666114,0.4417353567828116,-0.11386737475212308,-0.05203894900024765,-1.6378495727641134,-3.2866596827202605,-0.7628694658621487,0.586885310127529,0.19436970104046486,-1.6039187810678652,0,5,2
28,0.5275659282843789,0,0.4827052425232114,0.8129663632632396,-0.11386737475212308,0.5224312453237298,-1.235085342108219,-0.018821560914545576,-0.017093307956382576,-2.18669986818972,1.9438799661407473,0.42012928100011476,1,6,2
29,0.5275659282843789,1,1.2291260023178838,0.8129663632632396,-0.11386737475212308,0.04261539542328158,-1.5120553216039028,-0.7196398764443785,0.2888908265390352,1.310098362339674,0.19436970104046486,-0.5424679792085276,0,6,2
30,1.2069776666550622,0,2.0931998643694283,0.8129663632632396,-0.11386737475212308,-1.3312004653813243,1.7459897100197688,0.8872049199586122,0.9444722641494492,1.8171186132860113,-0.23510842316242594,-0.5424679792085276,0,6,2
31,1.2069776666550622,0,-1.8256960008447767,0.8129663632632396,-0.11386737475212308,0.313500194763461,-0.8082633620475621,-1.2801619939928885,-1.4834945943593376,-0.6539370281949931,-1.453650418750379,0.08631693817903077,1,6,2
32,0.5275659282843789,1,-1.8256960008447767,-0.6719576626584721,-0.11386737475212308,-1.1969305970291333,-0.8082633620475621,0.14253964983173942,-0.60780153613933,-0.006281153976255364,-1.453650418750379,-0.8750659305582622,0,2,2
33,0.5275659282843789,0,0.4827052425232114,0.8129663632632396,-0.11386737475212308,-0.7932691529809245,-1.235085342108219,-0.018821560914545576,0.4400075977343503,-0.006281153976255364,0.19436970104046486,-0.8750659305582622,1,6,2
34,-1.123504467580148,0,0.4827052425232114,0.8129663632632396,-0.11386737475212308,0.4175247680949839,-0.30101489168836465,0.2951053643043796,1.2899880405621762,-0.14277542163999257,-0.7529764570658336,-1.6039187810678652,0,6,2
35,0.5275659282843789,0,0.4827052425232114,-1.414419675619328,3.293116774577269,1.023352658946354,0.639754423509473,0.8872049199586122,-2.9095820297963915,-0.7833117741101809,0.5476254143764053,1.998059737682907,1,0,4
36,2.9119924047978265,0,-2.560577807612735,0.8129663632632396,-0.11386737475212308,-0.2470699915440594,-0.8082633620475621,-2.6421184866125498,-0.3023288460218378,-0.7833117741101809,0.5476254143764053,-1.6039187810678652,0,6,2
